Date,Period,BSUoS
21/01/2017,36,2.71861
21/01/2017,37,3.13318
21/01/2017,38,2.68688
21/01/2017,39,2.01721
21/01/2017,40,1.70396
21/01/2017,41,2.0397
21/01/2017,42,2.01055
21/01/2017,43,2.04028
21/01/2017,44,1.91713
21/01/2017,45,1.86846
21/01/2017,46,1.64812
21/01/2017,47,1.92563
21/01/2017,48,1.9247
22/01/2017,1,1.60758
22/01/2017,2,1.76566
22/01/2017,3,1.45164
22/01/2017,4,1.34817
22/01/2017,5,1.62179
22/01/2017,6,1.58312
22/01/2017,7,1.60638
22/01/2017,8,1.32091
22/01/2017,9,1.27312
22/01/2017,10,1.32101
22/01/2017,11,1.38248
22/01/2017,12,1.50547
22/01/2017,13,1.58371
22/01/2017,14,2.17324
22/01/2017,15,1.78935
22/01/2017,16,1.87134
22/01/2017,17,1.91346
22/01/2017,18,1.8599
22/01/2017,19,2.22873
22/01/2017,20,2.01012
22/01/2017,21,2.25806
22/01/2017,22,2.50751
22/01/2017,23,2.52677
22/01/2017,24,2.58532
22/01/2017,25,2.50712
22/01/2017,26,2.52335
22/01/2017,27,2.53514
22/01/2017,28,2.14531
22/01/2017,29,2.07955
22/01/2017,30,1.95728
22/01/2017,31,1.92945
22/01/2017,32,1.88642
22/01/2017,33,2.90959
22/01/2017,34,3.6711
22/01/2017,35,3.5337
22/01/2017,36,3.40128
22/01/2017,37,3.65101
22/01/2017,38,3.38228
22/01/2017,39,3.39343
22/01/2017,40,3.2862
22/01/2017,41,2.61981
22/01/2017,42,1.96994
22/01/2017,43,2.06649
22/01/2017,44,1.75386
22/01/2017,45,1.68646
22/01/2017,46,1.40024
22/01/2017,47,1.35064
22/01/2017,48,1.37571
23/01/2017,1,1.20622
23/01/2017,2,1.59236
23/01/2017,3,1.6302
23/01/2017,4,1.57203
23/01/2017,5,1.62792
23/01/2017,6,1.64289
23/01/2017,7,1.68236
23/01/2017,8,1.57867
23/01/2017,9,1.44384
23/01/2017,10,1.32189
23/01/2017,11,1.55264
23/01/2017,12,1.72528
23/01/2017,13,2.74389
23/01/2017,14,2.33887
23/01/2017,15,2.95477
23/01/2017,16,3.59291
23/01/2017,17,3.85177
23/01/2017,18,4.117
23/01/2017,19,4.44871
23/01/2017,20,4.37429
23/01/2017,21,4.10933
23/01/2017,22,4.22518
23/01/2017,23,3.2185
23/01/2017,24,2.75901
23/01/2017,25,2.40658
23/01/2017,26,1.928
23/01/2017,27,1.853
23/01/2017,28,1.52129
23/01/2017,29,2.05097
23/01/2017,30,2.03434
23/01/2017,31,2.16739
23/01/2017,32,2.37794
23/01/2017,33,3.46382
23/01/2017,34,3.43009
23/01/2017,35,2.58094
23/01/2017,36,2.42879
23/01/2017,37,2.56213
23/01/2017,38,2.67205
23/01/2017,39,2.72165
23/01/2017,40,2.88809
23/01/2017,41,1.77975
23/01/2017,42,1.58603
23/01/2017,43,1.74289
23/01/2017,44,1.58191
23/01/2017,45,1.19261
23/01/2017,46,0.8788
23/01/2017,47,0.76475
23/01/2017,48,1.03008
24/01/2017,1,1.0644
24/01/2017,2,1.22383
24/01/2017,3,1.11478
24/01/2017,4,0.7775
24/01/2017,5,0.98032
24/01/2017,6,1.1639
24/01/2017,7,1.002
24/01/2017,8,0.98016
24/01/2017,9,0.99455
24/01/2017,10,1.23445
24/01/2017,11,1.43198
24/01/2017,12,1.48183
24/01/2017,13,1.81231
24/01/2017,14,1.54429
24/01/2017,15,1.83595
24/01/2017,16,1.7221
24/01/2017,17,1.80102
24/01/2017,18,1.55488
24/01/2017,19,1.55313
24/01/2017,20,1.55123
24/01/2017,21,1.51517
24/01/2017,22,1.17449
24/01/2017,23,0.87726
24/01/2017,24,0.75234
24/01/2017,25,0.75475
24/01/2017,26,0.77592
24/01/2017,27,0.86346
24/01/2017,28,2.23441
24/01/2017,29,2.80659
24/01/2017,30,2.81266
24/01/2017,31,2.50914
24/01/2017,32,2.68982
24/01/2017,33,4.78078
24/01/2017,34,4.65414
24/01/2017,35,4.61891
24/01/2017,36,3.91319
24/01/2017,37,2.91888
24/01/2017,38,2.96036
24/01/2017,39,2.27068
24/01/2017,40,2.28471
24/01/2017,41,1.35568
24/01/2017,42,1.40596
24/01/2017,43,1.56871
24/01/2017,44,1.38726
24/01/2017,45,1.01455
24/01/2017,46,0.68146
24/01/2017,47,1.06959
24/01/2017,48,1.27265
25/01/2017,1,1.70814
25/01/2017,2,1.83916
25/01/2017,3,1.83987
25/01/2017,4,1.62434
25/01/2017,5,1.48611
25/01/2017,6,1.32579
25/01/2017,7,1.29838
25/01/2017,8,1.53014
25/01/2017,9,1.68639
25/01/2017,10,1.80916
25/01/2017,11,2.34061
25/01/2017,12,3.35775
25/01/2017,13,3.28946
25/01/2017,14,2.904
25/01/2017,15,3.57837
25/01/2017,16,2.72198
25/01/2017,17,2.38549
25/01/2017,18,2.49723
25/01/2017,19,2.5691
25/01/2017,20,2.21157
25/01/2017,21,2.20269
25/01/2017,22,2.11592
25/01/2017,23,1.87239
25/01/2017,24,1.91946
25/01/2017,25,1.58144
25/01/2017,26,1.70974
25/01/2017,27,1.80238
25/01/2017,28,1.63885
25/01/2017,29,1.86365
25/01/2017,30,2.04546
25/01/2017,31,2.26323
25/01/2017,32,2.31492
25/01/2017,33,2.27533
25/01/2017,34,3.43351
25/01/2017,35,3.63582
25/01/2017,36,3.30012
25/01/2017,37,2.59261
25/01/2017,38,2.35206
25/01/2017,39,2.02398
25/01/2017,40,1.83643
25/01/2017,41,1.84212
25/01/2017,42,1.67019
25/01/2017,43,1.75581
25/01/2017,44,1.58427
25/01/2017,45,1.49366
25/01/2017,46,1.17905
25/01/2017,47,1.964
25/01/2017,48,2.03644
26/01/2017,1,2.24303
26/01/2017,2,2.46105
26/01/2017,3,2.47537
26/01/2017,4,2.00057
26/01/2017,5,1.73412
26/01/2017,6,1.57755
26/01/2017,7,1.49951
26/01/2017,8,1.38516
26/01/2017,9,1.32614
26/01/2017,10,1.51152
26/01/2017,11,1.24265
26/01/2017,12,1.23143
26/01/2017,13,1.41046
26/01/2017,14,1.61893
26/01/2017,15,2.14854
26/01/2017,16,1.80563
26/01/2017,17,1.92713
26/01/2017,18,1.74279
26/01/2017,19,2.75597
26/01/2017,20,3.02731
26/01/2017,21,3.00132
26/01/2017,22,3.1074
26/01/2017,23,3.03885
26/01/2017,24,2.97064
26/01/2017,25,3.2216
26/01/2017,26,3.2265
26/01/2017,27,3.10382
26/01/2017,28,2.58965
26/01/2017,29,2.50047
26/01/2017,30,2.25034
26/01/2017,31,2.26154
26/01/2017,32,2.33102
26/01/2017,33,2.24533
26/01/2017,34,2.71017
26/01/2017,35,2.33282
26/01/2017,36,2.35196
26/01/2017,37,2.32901
26/01/2017,38,2.56616
26/01/2017,39,2.72205
26/01/2017,40,2.3596
26/01/2017,41,2.32413
26/01/2017,42,2.63878
26/01/2017,43,1.66985
26/01/2017,44,1.55028
26/01/2017,45,1.5485
26/01/2017,46,1.26394
26/01/2017,47,1.74947
26/01/2017,48,1.8798
27/01/2017,1,2.09706
27/01/2017,2,2.02168
27/01/2017,3,2.08501
27/01/2017,4,1.90563
27/01/2017,5,1.60799
27/01/2017,6,1.89418
27/01/2017,7,1.69917
27/01/2017,8,1.79228
27/01/2017,9,1.86488
27/01/2017,10,1.79239
27/01/2017,11,2.04115
27/01/2017,12,2.14099
27/01/2017,13,2.34651
27/01/2017,14,1.97376
27/01/2017,15,1.51385
27/01/2017,16,1.71905
27/01/2017,17,2.15807
27/01/2017,18,1.90861
27/01/2017,19,3.14362
27/01/2017,20,3.19427
27/01/2017,21,2.716
27/01/2017,22,2.28392
27/01/2017,23,1.79482
27/01/2017,24,1.80015
27/01/2017,25,2.1417
27/01/2017,26,2.10308
27/01/2017,27,1.54746
27/01/2017,28,1.31001
27/01/2017,29,1.51939
27/01/2017,30,1.72492
27/01/2017,31,1.77823
27/01/2017,32,1.93665
27/01/2017,33,2.42072
27/01/2017,34,3.01424
27/01/2017,35,2.56142
27/01/2017,36,2.33571
27/01/2017,37,2.56269
27/01/2017,38,2.25573
27/01/2017,39,2.92693
27/01/2017,40,2.65239
27/01/2017,41,1.88399
27/01/2017,42,2.13788
27/01/2017,43,2.25327
27/01/2017,44,2.17503
27/01/2017,45,1.98949
27/01/2017,46,1.56383
27/01/2017,47,1.97409
27/01/2017,48,1.99296
28/01/2017,1,1.68607
28/01/2017,2,1.98774
28/01/2017,3,1.69297
28/01/2017,4,1.52337
28/01/2017,5,1.36581
28/01/2017,6,1.56448
28/01/2017,7,1.80482
28/01/2017,8,1.46434
28/01/2017,9,1.31023
28/01/2017,10,1.25845
28/01/2017,11,1.30159
28/01/2017,12,1.48096
28/01/2017,13,1.77397
28/01/2017,14,1.79231
28/01/2017,15,1.90736
28/01/2017,16,1.88442
28/01/2017,17,1.87849
28/01/2017,18,1.88716
28/01/2017,19,1.57559
28/01/2017,20,1.50169
28/01/2017,21,1.80161
28/01/2017,22,1.88847
28/01/2017,23,1.49493
28/01/2017,24,1.24002
28/01/2017,25,1.09157
28/01/2017,26,1.08894
28/01/2017,27,1.6679
28/01/2017,28,1.08764
28/01/2017,29,0.58834
28/01/2017,30,0.79054
28/01/2017,31,1.24782
28/01/2017,32,1.23849
28/01/2017,33,1.82749
28/01/2017,34,2.26039
28/01/2017,35,2.17865
28/01/2017,36,2.24446
28/01/2017,37,2.23838
28/01/2017,38,2.20765
28/01/2017,39,2.35346
28/01/2017,40,2.04002
28/01/2017,41,1.35199
28/01/2017,42,1.37516
28/01/2017,43,1.3521
28/01/2017,44,1.71143
28/01/2017,45,1.47446
28/01/2017,46,1.28718
28/01/2017,47,1.32432
28/01/2017,48,1.84161
29/01/2017,1,2.104
29/01/2017,2,2.46922
29/01/2017,3,2.74702
29/01/2017,4,2.4692
29/01/2017,5,2.43923
29/01/2017,6,2.39908
29/01/2017,7,1.95229
29/01/2017,8,1.69915
29/01/2017,9,1.86823
29/01/2017,10,1.61314
29/01/2017,11,1.47718
29/01/2017,12,1.48024
29/01/2017,13,1.92884
29/01/2017,14,2.25456
29/01/2017,15,2.0599
29/01/2017,16,2.01921
29/01/2017,17,2.15695
29/01/2017,18,1.77601
29/01/2017,19,1.41879
29/01/2017,20,1.65931
29/01/2017,21,1.79056
29/01/2017,22,2.50181
29/01/2017,23,2.40214
29/01/2017,24,2.91633
29/01/2017,25,2.3656
29/01/2017,26,2.4184
29/01/2017,27,2.80069
29/01/2017,28,1.91006
29/01/2017,29,1.89912
29/01/2017,30,1.61866
29/01/2017,31,1.72128
29/01/2017,32,1.48308
29/01/2017,33,2.33991
29/01/2017,34,2.718
29/01/2017,35,2.79155
29/01/2017,36,2.93031
29/01/2017,37,2.73396
29/01/2017,38,2.51229
29/01/2017,39,2.52047
29/01/2017,40,2.46372
29/01/2017,41,2.45907
29/01/2017,42,2.16119
29/01/2017,43,2.21776
29/01/2017,44,2.0774
29/01/2017,45,1.99946
29/01/2017,46,1.71935
29/01/2017,47,1.74021
29/01/2017,48,1.86834
30/01/2017,1,1.58999
30/01/2017,2,1.86469
30/01/2017,3,1.66174
30/01/2017,4,1.36459
30/01/2017,5,1.27503
30/01/2017,6,1.36158
30/01/2017,7,1.25494
30/01/2017,8,1.37999
30/01/2017,9,1.3569
30/01/2017,10,1.368
30/01/2017,11,1.4191
30/01/2017,12,1.45023
30/01/2017,13,1.87199
30/01/2017,14,1.5494
30/01/2017,15,1.8612
30/01/2017,16,1.91939
30/01/2017,17,1.74123
30/01/2017,18,1.67521
30/01/2017,19,1.83327
30/01/2017,20,1.8392
30/01/2017,21,1.82065
30/01/2017,22,1.70928
30/01/2017,23,1.46724
30/01/2017,24,1.34817
30/01/2017,25,1.16344
30/01/2017,26,1.2055
30/01/2017,27,1.52469
30/01/2017,28,1.23256
30/01/2017,29,1.1262
30/01/2017,30,1.17013
30/01/2017,31,1.19349
30/01/2017,32,1.29536
30/01/2017,33,1.69264
30/01/2017,34,2.54281
30/01/2017,35,1.99093
30/01/2017,36,1.91344
30/01/2017,37,1.80172
30/01/2017,38,1.48419
30/01/2017,39,1.36572
30/01/2017,40,1.12297
30/01/2017,41,1.49423
30/01/2017,42,1.53204
30/01/2017,43,1.79106
30/01/2017,44,1.51014
30/01/2017,45,1.68606
30/01/2017,46,1.91919
30/01/2017,47,2.19488
30/01/2017,48,1.53585
31/01/2017,1,1.77337
31/01/2017,2,2.31548
31/01/2017,3,1.93052
31/01/2017,4,1.22008
31/01/2017,5,1.38179
31/01/2017,6,1.23093
31/01/2017,7,1.22762
31/01/2017,8,1.10241
31/01/2017,9,1.36078
31/01/2017,10,1.7331
31/01/2017,11,1.85423
31/01/2017,12,2.42896
31/01/2017,13,2.63185
31/01/2017,14,2.06876
31/01/2017,15,1.64576
31/01/2017,16,1.47604
31/01/2017,17,1.6363
31/01/2017,18,1.68671
31/01/2017,19,2.00006
31/01/2017,20,1.88167
31/01/2017,21,2.01246
31/01/2017,22,1.77017
31/01/2017,23,1.84234
31/01/2017,24,1.63555
31/01/2017,25,1.9938
31/01/2017,26,1.85818
31/01/2017,27,1.98926
31/01/2017,28,1.66649
31/01/2017,29,1.6001
31/01/2017,30,1.52528
31/01/2017,31,1.32956
31/01/2017,32,1.44557
31/01/2017,33,3.02899
31/01/2017,34,3.80311
31/01/2017,35,3.56958
31/01/2017,36,3.92281
31/01/2017,37,2.80584
31/01/2017,38,2.21808
31/01/2017,39,2.77014
31/01/2017,40,2.64011
31/01/2017,41,2.09364
31/01/2017,42,2.2399
31/01/2017,43,1.94356
31/01/2017,44,1.55466
31/01/2017,45,1.41693
31/01/2017,46,1.50464
31/01/2017,47,2.34651
31/01/2017,48,2.17812
01/02/2017,1,2.1077
01/02/2017,2,1.98984
01/02/2017,3,1.43635
01/02/2017,4,0.80403
01/02/2017,5,1.11803
01/02/2017,6,1.09329
01/02/2017,7,1.00314
01/02/2017,8,1.09906
01/02/2017,9,1.39559
01/02/2017,10,1.26107
01/02/2017,11,1.10049
01/02/2017,12,1.4798
01/02/2017,13,1.53648
01/02/2017,14,1.37485
01/02/2017,15,1.88924
01/02/2017,16,1.87041
01/02/2017,17,1.90426
01/02/2017,18,2.01431
01/02/2017,19,2.10021
01/02/2017,20,1.98712
01/02/2017,21,1.84927
01/02/2017,22,1.83495
01/02/2017,23,1.92468
01/02/2017,24,1.79791
01/02/2017,25,2.01702
01/02/2017,26,1.84795
01/02/2017,27,1.71599
01/02/2017,28,1.45605
01/02/2017,29,1.46805
01/02/2017,30,1.02844
01/02/2017,31,0.4956
01/02/2017,32,0.43395
01/02/2017,33,0.99016
01/02/2017,34,1.26427
01/02/2017,35,1.64821
01/02/2017,36,1.83667
01/02/2017,37,1.60009
01/02/2017,38,1.26239
01/02/2017,39,1.68527
01/02/2017,40,1.75243
01/02/2017,41,1.39072
01/02/2017,42,1.31151
01/02/2017,43,0.77884
01/02/2017,44,0.74648
01/02/2017,45,0.96287
01/02/2017,46,1.21783
01/02/2017,47,2.16258
01/02/2017,48,3.18666
02/02/2017,1,3.00814
02/02/2017,2,3.7646
02/02/2017,3,3.34897
02/02/2017,4,3.21598
02/02/2017,5,3.2983
02/02/2017,6,2.51082
02/02/2017,7,2.43019
02/02/2017,8,2.52817
02/02/2017,9,2.72821
02/02/2017,10,3.25783
02/02/2017,11,4.06439
02/02/2017,12,4.0833
02/02/2017,13,3.15987
02/02/2017,14,2.2166
02/02/2017,15,1.95339
02/02/2017,16,2.12578
02/02/2017,17,2.01869
02/02/2017,18,1.55723
02/02/2017,19,1.78963
02/02/2017,20,1.80686
02/02/2017,21,1.73751
02/02/2017,22,1.81863
02/02/2017,23,2.07123
02/02/2017,24,2.31562
02/02/2017,25,2.38169
02/02/2017,26,2.261
02/02/2017,27,2.20884
02/02/2017,28,1.71038
02/02/2017,29,1.65718
02/02/2017,30,1.43784
02/02/2017,31,1.356
02/02/2017,32,1.47532
02/02/2017,33,1.66265
02/02/2017,34,2.10512
02/02/2017,35,2.69035
02/02/2017,36,2.85046
02/02/2017,37,2.99508
02/02/2017,38,2.77268
02/02/2017,39,3.00165
02/02/2017,40,2.95655
02/02/2017,41,2.90966
02/02/2017,42,2.64279
02/02/2017,43,2.3889
02/02/2017,44,2.91239
02/02/2017,45,2.72976
02/02/2017,46,2.59283
02/02/2017,47,4.47775
02/02/2017,48,4.79184
03/02/2017,1,5.61224
03/02/2017,2,6.11642
03/02/2017,3,5.67223
03/02/2017,4,5.23191
03/02/2017,5,5.44975
03/02/2017,6,5.89777
03/02/2017,7,5.61719
03/02/2017,8,5.74797
03/02/2017,9,6.17818
03/02/2017,10,6.84333
03/02/2017,11,7.14588
03/02/2017,12,7.02342
03/02/2017,13,7.68505
03/02/2017,14,6.12617
03/02/2017,15,3.93754
03/02/2017,16,3.0728
03/02/2017,17,2.53619
03/02/2017,18,1.90539
03/02/2017,19,1.91441
03/02/2017,20,1.60302
03/02/2017,21,1.48071
03/02/2017,22,1.28726
03/02/2017,23,1.60359
03/02/2017,24,1.75601
03/02/2017,25,2.07576
03/02/2017,26,2.34296
03/02/2017,27,2.22743
03/02/2017,28,1.64999
03/02/2017,29,2.12466
03/02/2017,30,1.84566
03/02/2017,31,1.2296
03/02/2017,32,1.17959
03/02/2017,33,1.38945
03/02/2017,34,1.92068
03/02/2017,35,2.57654
03/02/2017,36,2.34894
03/02/2017,37,2.17962
03/02/2017,38,2.07808
03/02/2017,39,2.06036
03/02/2017,40,1.88982
03/02/2017,41,1.82703
03/02/2017,42,1.70371
03/02/2017,43,1.58945
03/02/2017,44,1.51939
03/02/2017,45,1.51691
03/02/2017,46,1.21147
03/02/2017,47,1.7586
03/02/2017,48,1.79412
04/02/2017,1,2.18316
04/02/2017,2,2.44221
04/02/2017,3,2.5596
04/02/2017,4,3.0677
04/02/2017,5,3.39431
04/02/2017,6,3.2151
04/02/2017,7,3.0612
04/02/2017,8,2.22285
04/02/2017,9,2.25118
04/02/2017,10,2.10962
04/02/2017,11,2.64944
04/02/2017,12,2.51421
04/02/2017,13,2.94186
04/02/2017,14,3.21133
04/02/2017,15,2.6956
04/02/2017,16,2.72658
04/02/2017,17,2.4658
04/02/2017,18,2.32105
04/02/2017,19,2.27314
04/02/2017,20,2.5189
04/02/2017,21,2.42307
04/02/2017,22,1.97007
04/02/2017,23,1.58704
04/02/2017,24,1.18321
04/02/2017,25,0.59203
04/02/2017,26,0.58676
04/02/2017,27,0.54751
04/02/2017,28,0.43361
04/02/2017,29,0.81587
04/02/2017,30,0.63857
04/02/2017,31,1.13611
04/02/2017,32,0.9922
04/02/2017,33,1.17894
04/02/2017,34,1.42592
04/02/2017,35,2.45862
04/02/2017,36,3.14719
04/02/2017,37,2.73954
04/02/2017,38,2.57371
04/02/2017,39,1.96948
04/02/2017,40,1.80591
04/02/2017,41,1.94517
04/02/2017,42,2.13625
04/02/2017,43,1.78388
04/02/2017,44,1.44234
04/02/2017,45,0.91738
04/02/2017,46,1.00215
04/02/2017,47,0.80187
04/02/2017,48,0.85823
05/02/2017,1,0.58896
05/02/2017,2,0.73455
05/02/2017,3,0.94139
05/02/2017,4,0.69714
05/02/2017,5,1.15382
05/02/2017,6,1.00993
05/02/2017,7,1.05372
05/02/2017,8,1.11155
05/02/2017,9,1.20836
05/02/2017,10,1.33086
05/02/2017,11,1.26046
05/02/2017,12,1.2759
05/02/2017,13,1.11965
05/02/2017,14,1.1379
05/02/2017,15,0.8339
05/02/2017,16,0.4852
05/02/2017,17,1.08839
05/02/2017,18,1.35307
05/02/2017,19,1.07798
05/02/2017,20,1.36864
05/02/2017,21,1.60513
05/02/2017,22,2.0714
05/02/2017,23,1.96812
05/02/2017,24,1.91192
05/02/2017,25,1.85614
05/02/2017,26,1.89858
05/02/2017,27,1.96084
05/02/2017,28,1.6113
05/02/2017,29,1.45937
05/02/2017,30,1.32971
05/02/2017,31,1.47805
05/02/2017,32,1.34395
05/02/2017,33,1.56376
05/02/2017,34,1.51337
05/02/2017,35,2.11198
05/02/2017,36,2.34579
05/02/2017,37,2.22611
05/02/2017,38,2.12103
05/02/2017,39,2.10591
05/02/2017,40,2.12707
05/02/2017,41,2.21968
05/02/2017,42,2.18567
05/02/2017,43,1.83482
05/02/2017,44,1.27344
05/02/2017,45,1.40213
05/02/2017,46,1.9212
05/02/2017,47,1.86533
05/02/2017,48,1.45852
06/02/2017,1,1.5698
06/02/2017,2,1.70542
06/02/2017,3,1.81726
06/02/2017,4,1.48227
06/02/2017,5,1.39163
06/02/2017,6,1.36108
06/02/2017,7,1.25709
06/02/2017,8,0.91486
06/02/2017,9,0.97089
06/02/2017,10,1.39297
06/02/2017,11,1.64075
06/02/2017,12,1.23518
06/02/2017,13,2.01884
06/02/2017,14,1.97359
06/02/2017,15,1.71533
06/02/2017,16,1.69362
06/02/2017,17,1.83109
06/02/2017,18,1.62196
06/02/2017,19,1.79578
06/02/2017,20,1.85209
06/02/2017,21,1.84704
06/02/2017,22,1.67763
06/02/2017,23,1.61731
06/02/2017,24,1.35119
06/02/2017,25,1.3783
06/02/2017,26,1.44737
06/02/2017,27,1.69071
06/02/2017,28,1.55389
06/02/2017,29,1.73483
06/02/2017,30,1.70518
06/02/2017,31,1.93232
06/02/2017,32,2.14805
06/02/2017,33,1.97435
06/02/2017,34,2.51691
06/02/2017,35,2.8121
06/02/2017,36,2.5186
06/02/2017,37,1.82581
06/02/2017,38,1.41993
06/02/2017,39,1.51705
06/02/2017,40,1.74651
06/02/2017,41,2.29572
06/02/2017,42,2.23115
06/02/2017,43,2.27941
06/02/2017,44,2.38797
06/02/2017,45,2.44514
06/02/2017,46,2.14567
06/02/2017,47,2.4226
06/02/2017,48,2.52514
07/02/2017,1,2.33277
07/02/2017,2,2.11205
07/02/2017,3,1.79464
07/02/2017,4,1.51436
07/02/2017,5,1.25537
07/02/2017,6,1.78421
07/02/2017,7,1.48394
07/02/2017,8,1.26223
07/02/2017,9,1.08868
07/02/2017,10,1.03905
07/02/2017,11,1.13176
07/02/2017,12,1.13394
07/02/2017,13,2.42524
07/02/2017,14,1.83913
07/02/2017,15,2.57105
07/02/2017,16,2.26186
07/02/2017,17,2.79158
07/02/2017,18,2.58258
07/02/2017,19,2.29714
07/02/2017,20,1.77734
07/02/2017,21,1.69005
07/02/2017,22,1.59996
07/02/2017,23,1.36475
07/02/2017,24,1.32017
07/02/2017,25,1.46109
07/02/2017,26,1.40586
07/02/2017,27,1.35999
07/02/2017,28,1.14009
07/02/2017,29,1.21362
07/02/2017,30,1.16129
07/02/2017,31,0.6814
07/02/2017,32,0.89916
07/02/2017,33,1.1097
07/02/2017,34,1.73774
07/02/2017,35,1.75851
07/02/2017,36,2.4335
07/02/2017,37,2.40775
07/02/2017,38,2.37548
07/02/2017,39,2.00577
07/02/2017,40,1.89983
07/02/2017,41,1.65145
07/02/2017,42,1.42172
07/02/2017,43,1.29418
07/02/2017,44,1.33109
07/02/2017,45,1.40307
07/02/2017,46,0.96729
07/02/2017,47,0.96135
07/02/2017,48,1.22476
08/02/2017,1,0.74133
08/02/2017,2,1.17181
08/02/2017,3,0.91272
08/02/2017,4,1.18361
08/02/2017,5,1.08643
08/02/2017,6,1.20479
08/02/2017,7,0.93662
08/02/2017,8,0.95397
08/02/2017,9,0.81065
08/02/2017,10,0.91315
08/02/2017,11,1.15167
08/02/2017,12,1.44032
08/02/2017,13,1.27465
08/02/2017,14,1.3293
08/02/2017,15,1.78242
08/02/2017,16,1.78065
08/02/2017,17,1.85445
08/02/2017,18,1.45123
08/02/2017,19,1.4323
08/02/2017,20,1.29473
08/02/2017,21,1.27762
08/02/2017,22,1.35057
08/02/2017,23,1.91427
08/02/2017,24,1.98739
08/02/2017,25,2.23174
08/02/2017,26,2.11881
08/02/2017,27,2.08612
08/02/2017,28,1.61746
08/02/2017,29,1.76971
08/02/2017,30,1.51354
08/02/2017,31,1.08618
08/02/2017,32,1.28419
08/02/2017,33,1.29773
08/02/2017,34,1.74708
08/02/2017,35,1.68091
08/02/2017,36,1.53004
08/02/2017,37,1.4677
08/02/2017,38,1.58326
08/02/2017,39,2.11505
08/02/2017,40,1.69736
08/02/2017,41,1.58516
08/02/2017,42,1.6672
08/02/2017,43,1.32391
08/02/2017,44,0.91516
08/02/2017,45,0.85662
08/02/2017,46,0.95389
08/02/2017,47,1.37629
08/02/2017,48,1.1704
09/02/2017,1,0.97699
09/02/2017,2,1.31308
09/02/2017,3,1.21091
09/02/2017,4,1.35109
09/02/2017,5,1.61999
09/02/2017,6,1.68463
09/02/2017,7,1.84031
09/02/2017,8,1.84985
09/02/2017,9,1.99062
09/02/2017,10,1.93527
09/02/2017,11,1.83611
09/02/2017,12,0.69065
09/02/2017,13,0.97443
09/02/2017,14,1.08851
09/02/2017,15,1.44537
09/02/2017,16,1.30041
09/02/2017,17,1.58932
09/02/2017,18,1.43443
09/02/2017,19,1.54165
09/02/2017,20,1.77891
09/02/2017,21,1.84312
09/02/2017,22,1.84905
09/02/2017,23,2.07458
09/02/2017,24,2.24831
09/02/2017,25,2.26751
09/02/2017,26,2.09078
09/02/2017,27,2.04068
09/02/2017,28,1.80243
09/02/2017,29,1.99605
09/02/2017,30,1.88845
09/02/2017,31,2.29943
09/02/2017,32,2.187
09/02/2017,33,2.42165
09/02/2017,34,2.96447
09/02/2017,35,2.45999
09/02/2017,36,1.96661
09/02/2017,37,1.59854
09/02/2017,38,2.18101
09/02/2017,39,2.11757
09/02/2017,40,2.24191
09/02/2017,41,2.48034
09/02/2017,42,2.21854
09/02/2017,43,1.84192
09/02/2017,44,1.16618
09/02/2017,45,0.87499
09/02/2017,46,0.7282
09/02/2017,47,1.30428
09/02/2017,48,1.34431
10/02/2017,1,1.24756
10/02/2017,2,1.65943
10/02/2017,3,1.64088
10/02/2017,4,1.54149
10/02/2017,5,1.45703
10/02/2017,6,1.73561
10/02/2017,7,1.6752
10/02/2017,8,1.60346
10/02/2017,9,1.58167
10/02/2017,10,1.29043
10/02/2017,11,1.97402
10/02/2017,12,1.92417
10/02/2017,13,1.69552
10/02/2017,14,1.40473
10/02/2017,15,1.99596
10/02/2017,16,2.49293
10/02/2017,17,2.56453
10/02/2017,18,2.38382
10/02/2017,19,2.22456
10/02/2017,20,2.29106
10/02/2017,21,2.40937
10/02/2017,22,2.49565
10/02/2017,23,2.50568
10/02/2017,24,2.4964
10/02/2017,25,2.21076
10/02/2017,26,2.06062
10/02/2017,27,1.96111
10/02/2017,28,1.52728
10/02/2017,29,1.6831
10/02/2017,30,1.70709
10/02/2017,31,1.70313
10/02/2017,32,1.93324
10/02/2017,33,2.62308
10/02/2017,34,2.70436
10/02/2017,35,1.53319
10/02/2017,36,1.64095
10/02/2017,37,1.40021
10/02/2017,38,1.58902
10/02/2017,39,1.55509
10/02/2017,40,1.44494
10/02/2017,41,1.9115
10/02/2017,42,1.63653
10/02/2017,43,1.39121
10/02/2017,44,1.24728
10/02/2017,45,1.33328
10/02/2017,46,1.24276
10/02/2017,47,1.36333
10/02/2017,48,1.78424
11/02/2017,1,1.1951
11/02/2017,2,1.39411
11/02/2017,3,1.14771
11/02/2017,4,1.03773
11/02/2017,5,1.05035
11/02/2017,6,0.79059
11/02/2017,7,0.70332
11/02/2017,8,0.90947
11/02/2017,9,0.73594
11/02/2017,10,0.89405
11/02/2017,11,1.34966
11/02/2017,12,1.33586
11/02/2017,13,2.22275
11/02/2017,14,1.70153
